city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 الرياض,   حي العزيزية ,جنوب,270,0,5,5,4,1,1,0,0,0,1,1,0,0,0,1,1,0,0,80000,"# لاصحاب الذوق الرفيع #
انا صاحب الفله والفله جديده حي العزيزيه شارع نهاوند بعد أسواق قريش باتجاه الجنوب قبل الكبرى على جهة اليسار عباره عن 28 فله تبع التميمي رقم فلتي 17 متميزه عن باقي الفلل بوضوح قريبه من المدارس الأبناء والبنات لم تستخدم يوجد بها ..."
 الرياض,   حي الملقا ,شمال,400,4,4,4,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,100000,"للايجار فيلا درج صاله في ملقا الحمدان 
الدور الاراضي مجلس ومقلط حمام ومطبخ راكب 
غرفة سائق وغرفة شغاله كبير 
حوش كبير 
مكيفات اسبلت وتكيف مخفي 
الدور العلوي 
اربع غرفة نوم وحمامين 
جميع الغرفه اللي في الفيلا موحود فيها تكيفات من اسبلت ومخفي 
للايجار ..."
 الرياض,   حي الصحافة ,جنوب,375,10,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,120000,"فله للايجار في الصحافه 
الايجار بيكون بنظام برنامج الايجار 
غير السعي وغير الضريبه وغير موقع عقار"
 الرياض,   حي طويق ,شمال شرقي,400,32,7,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,85000,دور وشقتبن لعمالة الشركات
 الرياض,   حي السليمانية ,غرب,250,4,3,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,80000,فيلا صاله ومطبخ وحمام ٣غرف نوم و٣ حمامات  وصاله مع غرفة للشغاله وغرفة سائق  داخل مجمع مع حديقة ومسبح وصاله حفلات
 الرياض,   حي الياسمين ,غرب,350,6,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000,"للايجار فيلا  درج  صاله  فى حى الصحافه

مكيفات ومطبخ راكب 

مدخل سيارة  وغرفه سائق  

مجلس  ومقلط  وصاله  ومجلس نساء  ومطبخ

فوق  اربع غرف  نوم  كل  غرفه  بحمام

والسطح  غرفه شغاله  وغرفه  غسيل"
 الرياض,   حي الرمال ,شمال,300,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,48000,"فله درج داخلي 
 الدور الارضي : ملحق ومجلس ومقلط ودورتين مياه وصاله وصاله جانبيه وغرفة كبار سن ومطبخ ومستودع صغير 
الدور العلوي : 3 غرف نوم وحده ماستر ودورتين مياه 
الدور الثاني : غرفة خادمه ودورة مياه وسطح واسع 

دفعتين او دفعه وحده 
 
التواصل واتس �..."
 الرياض,   حي طويق ,غرب,375,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45000,فله دبلكس موسس
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000"
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_جدة
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ..."
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة جدة
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك..."
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف"
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف"
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،"
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,"فيلا للايجار بحى الزهراء مكيفات ومطبخ راكب 
6 غرف نوم ويوجد مسبح"
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,فلة روف مكونه من٩غرف و٧حمامات وسطح مرة كبير ونقبل٤٥الف نقبل علي ٣دفعات شامله الميه والصرف علي صاحب العمارة وتبعدعن المطارالجديد٥دقايق للتواصل علي الرقم٠٥٦٧٩٤٧٥٨٥ وشاهد باقي عروضنا👇🏻👇🏻👇🏻
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000,"فيلا للايجار السنوي  في شاطىء البردايس 

6 غرف نوم 
5 دورة مياه 
مسبح مشترك 
صالون كبير 
اطلاله على البحر مباشرة"
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000,
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,فيلا  للإيجار تنفع مكتب محاما او سكني مباشره على طريق المدينة
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,فيلا للايجار بحى الياقوت مكيفات ومصعد ومطبخ راكب فيلا مفصوله
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح"
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /..."
 جدة,   حي الزهراء ,غرب,350,4,6,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000,"الدور الأرضي
مجلس 
مطبخ 
دورة مياه 
غرفة سائق + دورة مياه 
مواقف داخل الحوش يتسع 3 سيارات 

الدور الأول 
4 غرف 
3 دورات مياه 

الدور الثاني 
غرفة غسيل 
مخزن 
غرفة بدورة مياه 
سطح كبير 
 
ملاحظة يوجد تأمين مسترد 15٪؜ من قيمة العقد"
 جدة,   حي ابحر الشمالية ,شمال,170,0,2,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,50000,"فلل جديدة  للايجار دبلكس غرفتين نوم  داخل المجمع أبحر
رمز العقار : مجمع الفيلا 7060
الملكية مناسبة لإسكان الموظفين - الأسرة التنفيذية والمعيشة الفردية
عمر العقار الجديدة لم تستخدم 
مساحة  الفيلا  SQM 170
الإجمالي للوحدات 38
نوع الوحدات  3 غرف نوم و غ..."
 جدة,   حي الزهراء ,جنوب,380,5,4,4,4,1,1,1,1,0,1,1,0,1,0,1,1,0,1,185000,"فيلا فاخرة مودرن مجهزة بالكامل  للايجار  الشاطي  قرب من شارع أمير سلطان  
دورين و ملحق و حوش خارجي
مساحة الارض ٣٧٠ م
مساحة المباني ٥٨٠ م 
إجمالي  4 غرف  نوم  4 صوالين مجلس  نساء و مجلس رجال
و مطبخ
مميزات 
موافق سيارات
حوش داخلي
مكيفات  سبليت   
موافق..."
 جدة,   حي البساتين ,شمال,300,13,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,80000,فيلا للايجار فى البساتين
 جدة,   حي الزهراء ,غرب,350,5,7,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000,"دوبليكس سوبر لوكس للإيجار بحي الزهراء 

الدور الأرضي 
صالة استقبال 
مجلس 
دورة مياه
مطبخ  + مخزن 
حديقة خلفية 
غرفة سائق + دورة مياه 
موقف سيارة داخلي

الدور الأول 
٣ غرف نوم كل غرفة بحمام مستقل 
مجلس
مطبخ خدمة سيرفس


الدور الثاني 
غرفة ساونا 
غرفة ..."
 جدة,   حي الزهراء ,شمال,450,6,4,3,3,1,1,1,0,0,1,1,0,1,0,1,1,0,1,220000,"فيلا دبلكس مكتبية للإيجار  مع مجمع الأعمال بحي الشاطيء- جدة. 
موقع مميز قريب بطريق الملك عبدالعزيز و شارع الامير سلطان . 
التفاصيل: 
3 أدوار
12 مكاتب
4 دورات مياه
مكيفات  سبليت 
مواقف خاصة 
المكتب  مجهزة  بالكامل 

https://youtu.be/D-o2_gJDbj4

الايج..."
 جدة,   حي المحمدية ,غرب,350,0,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,"فيلا جديدة دبلكس على شارع مزدوج   للاجار  مساحة الارض ٣٠٠م   حي المحمدية
مساحة البناء ٥٢٠ م 
مجهزة بالكامل سكني او تنفع اي نشاط تجاري 
موقع مميزة قريب من شارع امير سلطان  مع طريق المدينة  
التفاصيل:
دورين  و ملحق  
5 غرف نوم 
٦ دورات مياه
مكيفات   سب..."
 جدة,   حي الخالدية ,شرق,600,0,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,1,0,350000,فيلا فاخرة وتشطيب فاخر جدآ ( التكييف مركزي ) وعدد (8) اسبيليت،مكونه من مدخلين شرقي وجنوبي عدد 3 مواقف داخلية،البدروم مكون من غرفة سائق وغرفة حارس مع دورة مياه ، غرفتين للخادمات مع غرفه للغسيل ودورتين مياه للخادمات ، صاله كبيرة(جيم )الدور الأرضي صالتي...
 جدة,   حي الروضة ,شمال,300,3,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,145000,"فيلا فاخرة مودرن مجهزة بالكامل  للايجار الروضة  قرب من شارع سعود الفيصل   
دورين و ملحق و حوش خارجي
مساحة الارض 320 م
مساحة المباني 470 م 
إجمالي  4 غرف  نوم  4 صوالين مجلس  نساء و مجلس رجال
و مطبخ
مميزات 
موافق سيارات
حوش داخلي
مكيفات سبليت  
موافق ..."
 جدة,   حي الروضة ,جنوب شرقي,350,5,3,4,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,130000,"فيلا دبلكس  ركنية  واسع مجدد بالكامل  للإيجار جدة حي الروضة 
مساحة الفيلا   م 450
مساحة الارض 300  م 
الحالة جاهزة للسكن
عدد الطوابق – دورين و ملحق  وبدروم 
تكيف  سبليت و مركزي مطبخ راكب 
 عددالمدخل 1
عدد  غرف نوم 3
عدد الصالة  4
عدد الحمامات 5
خزانة..."
 جدة,   حي النعيم ,شرق,375,7,5,5,3,1,1,1,1,0,1,1,0,0,0,1,1,0,0,90000,"فيلا للايجار في النعيم مكيفات ومطبخ راكب 

للتواصل ٠٥٣٨٨٧٣٨٢٠"
 جدة,   حي الروضة ,جنوب شرقي,400,3,6,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,120000,"شقة سكنية ( بنتهاوس )  نظام فيلا دورين ومدخلين مكونه من 

الدور الاول ( مجلس وصاله ومقلط وغرفتين ) ودورتين مياة ومطبخ جاهز  .

الدور الثاني ( أربع غرف نوم ماستر ) وصالة .

وغرفة خادمة .

للتواصل / نمر بن فهد 
0555558895"
 جدة,   حي النعيم ,شرق,480,7,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,130000,"فيلا دبلكس واسع     للايجار  حي المحمدية
مساحة البناء 480 م 
مجهزة بالكامل سكني او تنفع اي نشاط تجاري 
موقع مميزة قريب من مع طريق المدينة  
التفاصيل:
دورين  و ملحق   و بدروم 
5 غرف نوم 
٦ دورات مياه
مكيفات  ومطلبخ جاهزة    
مواقف خارجي   و داخلي 
ملا..."
 جدة,   حي طيبة ,غرب,645,0,5,5,4,1,1,1,1,0,0,1,0,1,0,0,1,1,0,180000,"فيلا جديدة
للايجار او الاستثمار السعر: 180,000 ريال
سعر البيع : 3 مليون ريال
فيلا راقية تطل على جهة الغرب تقاطع امتداد شارع البنك الاهلي مع امتداد شارع الرحيلي الرئيسي، حي طيبة، جدة
شارع 32م مع إنارة والمسجد على بعد خطوات
مساحة الارض 645م , مساحة الب..."
 جدة,   حي الفلاح ,غرب,312,5,7,5,2,0,1,1,0,0,0,1,0,1,0,1,1,0,0,60000,‏فلة للإيجار في حي الفلاح درج داخلي دورين وملحق
 جدة,   حي الخالدية ,غرب,750,11,5,5,3,0,1,1,1,0,0,1,0,1,0,0,1,1,0,150000,فيلا خللايجار حى الخالديه مكونه من دورين وملحق ويوجد مصعد
